143531,18/02/2016,13:30,20:00,13:24,20:31
143531,19/02/2016,13:30,20:00,12:58,20:11
143531,20/02/2016,13:30,20:00,,
143531,21/02/2016,13:30,20:00,,
143531,22/02/2016,13:30,20:00,12:26,20:04
143531,23/02/2016,13:30,20:00,12:52,20:36
143531,24/02/2016,13:30,20:00,13:28,20:05
143531,25/02/2016,13:30,20:00,12:29,20:00
143531,26/02/2016,13:30,20:00,13:29,20:35
143531,27/02/2016,13:30,20:00,,
143531,28/02/2016,13:30,20:00,,
143531,29/02/2016,13:30,20:00,13:05,20:18
147116,16/02/2016,06:00,12:30,06:02,12:31
147116,17/02/2016,06:00,12:30,06:03,
147116,18/02/2016,06:00,12:30,06:07,12:30
147116,19/02/2016,06:00,12:30,06:08,10:30
147116,20/02/2016,06:00,12:30,,
147116,21/02/2016,06:00,12:30,,
147116,22/02/2016,06:00,12:30,06:08,12:30
147116,23/02/2016,06:00,12:30,06:06,12:31
147116,24/02/2016,06:00,12:30,,
147116,25/02/2016,06:00,12:30,06:06,12:30
147116,26/02/2016,06:00,12:30,06:06,12:30
147116,27/02/2016,06:00,12:30,,
147116,28/02/2016,06:00,12:30,,
147116,29/02/2016,06:00,12:30,06:07,12:30
147547,16/02/2016,07:00,13:30,07:00,13:38
147547,17/02/2016,07:00,13:30,06:52,13:43
147547,18/02/2016,07:00,13:30,,
147547,19/02/2016,07:00,13:30,,
147547,20/02/2016,07:00,13:30,,
147547,21/02/2016,07:00,13:30,,
147547,22/02/2016,07:00,13:30,,
147547,23/02/2016,07:00,13:30,,
147547,24/02/2016,07:00,13:30,07:05,14:03
147547,25/02/2016,07:00,13:30,07:13,13:52
147547,26/02/2016,07:00,13:30,06:48,11:58
147547,27/02/2016,07:00,13:30,,
147547,28/02/2016,07:00,13:30,,
147547,29/02/2016,07:00,13:30,,
147661,16/02/2016,07:00,16:00,,
147661,17/02/2016,07:00,16:00,,
147661,18/02/2016,07:00,16:00,,
147661,19/02/2016,07:00,16:00,,
147661,20/02/2016,07:00,16:00,,
147661,21/02/2016,07:00,16:00,,
147661,22/02/2016,07:00,16:00,,
147661,23/02/2016,07:00,16:00,,
147661,24/02/2016,07:00,16:00,06:27,16:00
147661,25/02/2016,07:00,16:00,06:24,16:01
147661,26/02/2016,07:00,16:00,06:34,14:01
147661,27/02/2016,07:00,16:00,,
147661,28/02/2016,07:00,16:00,,
147661,29/02/2016,07:00,16:00,06:18,16:00
147674,16/02/2016,07:00,19:00,,
147674,17/02/2016,07:00,19:00,,
147674,18/02/2016,07:00,19:00,,
147674,19/02/2016,07:00,19:00,,
147674,20/02/2016,07:00,19:00,06:46,19:03
147674,21/02/2016,07:00,19:00,06:53,19:02
147674,22/02/2016,07:00,19:00,,
147674,23/02/2016,07:00,19:00,,
147674,24/02/2016,07:00,19:00,,
147674,25/02/2016,07:00,19:00,,
147674,26/02/2016,07:00,19:00,,
147674,27/02/2016,07:00,19:00,06:57,17:11
147674,28/02/2016,07:00,19:00,06:59,19:04
147674,29/02/2016,07:00,19:00,,
148180,16/02/2016,20:00,07:00,,
148180,17/02/2016,20:00,07:00,,
148180,18/02/2016,20:00,07:00,,
148180,19/02/2016,20:00,07:00,,
148180,20/02/2016,20:00,07:00,,
148180,21/02/2016,20:00,07:00,,
148180,22/02/2016,20:00,07:00,,
148180,23/02/2016,20:00,07:00,,
148180,24/02/2016,20:00,07:00,,
148180,25/02/2016,20:00,07:00,,
148180,26/02/2016,20:00,07:00,,
148180,27/02/2016,20:00,07:00,,
148180,28/02/2016,20:00,07:00,,
148180,29/02/2016,20:00,07:00,,
149791,16/02/2016,07:00,16:00,06:55,16:03
149791,17/02/2016,07:00,16:00,06:58,16:06
149791,18/02/2016,07:00,16:00,06:57,16:02
149791,19/02/2016,07:00,16:00,06:59,16:02
149791,20/02/2016,07:00,16:00,,
149791,21/02/2016,07:00,16:00,,
149791,22/02/2016,07:00,16:00,06:56,16:02
149791,23/02/2016,07:00,16:00,06:57,16:02
149791,24/02/2016,07:00,16:00,06:58,16:02
149791,25/02/2016,07:00,16:00,06:59,16:02
149791,26/02/2016,07:00,16:00,06:59,16:11
149791,27/02/2016,07:00,16:00,,
149791,28/02/2016,07:00,16:00,,
149791,29/02/2016,07:00,16:00,07:01,16:04
150907,16/02/2016,06:30,14:30,06:15,14:10
150907,17/02/2016,06:30,14:30,06:09,14:16
150907,18/02/2016,06:30,14:30,,14:08
150907,19/02/2016,06:30,14:30,06:20,12:33
150907,20/02/2016,06:30,14:30,,
150907,21/02/2016,06:30,14:30,,
150907,22/02/2016,06:30,14:30,06:21,14:09
150907,23/02/2016,06:30,14:30,06:07,14:00
150907,24/02/2016,06:30,14:30,06:32,14:09
150907,25/02/2016,06:30,14:30,06:10,14:06
150907,26/02/2016,06:30,14:30,06:24,14:03
150907,27/02/2016,06:30,14:30,,
150907,28/02/2016,06:30,14:30,,
150907,29/02/2016,06:30,14:30,06:12,14:17
156455,16/02/2016,07:00,19:00,,
156455,17/02/2016,07:00,19:00,,
156455,18/02/2016,07:00,19:00,,
156455,19/02/2016,07:00,19:00,,
156455,20/02/2016,07:00,19:00,07:00,19:12
156455,21/02/2016,07:00,19:00,07:00,19:03
156455,22/02/2016,07:00,19:00,,
156455,23/02/2016,07:00,19:00,,
156455,24/02/2016,07:00,19:00,,
156455,25/02/2016,07:00,19:00,,
156455,26/02/2016,07:00,19:00,,
156455,27/02/2016,07:00,19:00,07:00,19:02
156455,28/02/2016,07:00,19:00,07:02,19:05
156455,29/02/2016,07:00,19:00,,
156633,16/02/2016,08:00,14:30,08:10,14:43
156633,17/02/2016,08:00,14:30,07:22,14:42
156633,18/02/2016,08:00,14:30,08:07,14:31
156633,19/02/2016,08:00,14:30,07:21,18:21
156633,20/02/2016,08:00,14:30,,
156633,21/02/2016,08:00,14:30,,
156633,22/02/2016,08:00,14:30,07:53,14:41
156633,23/02/2016,08:00,14:30,07:57,14:40
156633,24/02/2016,08:00,14:30,08:08,15:27
156633,25/02/2016,08:00,14:30,07:49,15:58
156633,26/02/2016,08:00,14:30,07:14,14:34
156633,27/02/2016,08:00,14:30,,
156633,28/02/2016,08:00,14:30,,
156633,29/02/2016,08:00,14:30,07:47,14:31
156652,16/02/2016,07:00,16:00,,
156652,17/02/2016,07:00,16:00,,
156652,18/02/2016,07:00,16:00,06:49,16:03
156652,19/02/2016,07:00,16:00,06:55,14:04
156652,20/02/2016,07:00,16:00,,
156652,21/02/2016,07:00,16:00,,
156652,22/02/2016,07:00,16:00,06:47,16:23
156652,23/02/2016,07:00,16:00,,
156652,24/02/2016,07:00,16:00,06:59,16:05
156652,25/02/2016,07:00,16:00,06:48,16:05
156652,26/02/2016,07:00,16:00,06:58,17:05
156652,27/02/2016,07:00,16:00,,
156652,28/02/2016,07:00,16:00,,
156652,29/02/2016,07:00,16:00,06:58,16:01
156655,16/02/2016,07:00,16:00,07:09,16:28
156655,17/02/2016,07:00,16:00,07:13,16:41
156655,18/02/2016,07:00,16:00,07:08,16:23
156655,19/02/2016,07:00,16:00,07:06,16:40
156655,20/02/2016,07:00,16:00,,
156655,21/02/2016,07:00,16:00,,
156655,22/02/2016,07:00,16:00,07:07,16:34
156655,23/02/2016,07:00,16:00,07:08,16:41
156655,24/02/2016,07:00,16:00,07:07,16:23
156655,25/02/2016,07:00,16:00,07:09,16:44
156655,26/02/2016,07:00,16:00,07:05,16:30
156655,27/02/2016,07:00,16:00,,
156655,28/02/2016,07:00,16:00,,
156655,29/02/2016,07:00,16:00,07:09,16:37
157884,16/02/2016,07:00,15:00,06:40,14:43
157884,17/02/2016,07:00,15:00,06:45,
157884,18/02/2016,07:00,15:00,,
157884,19/02/2016,07:00,15:00,,
157884,20/02/2016,07:00,15:00,,
157884,21/02/2016,07:00,15:00,,
157884,22/02/2016,07:00,15:00,06:51,14:32
157884,23/02/2016,07:00,15:00,06:40,14:31
157884,24/02/2016,07:00,15:00,06:59,14:38
157884,25/02/2016,07:00,15:00,06:53,14:33
157884,26/02/2016,07:00,15:00,06:51,14:33
157884,27/02/2016,07:00,15:00,,
157884,28/02/2016,07:00,15:00,,
157884,29/02/2016,07:00,15:00,06:46,
159201,16/02/2016,06:00,15:00,,
159201,17/02/2016,06:00,15:00,06:11,15:01
159201,18/02/2016,06:00,15:00,,
159201,19/02/2016,06:00,15:00,,
159201,20/02/2016,06:00,15:00,,
159201,21/02/2016,06:00,15:00,,
159201,22/02/2016,06:00,15:00,,
159201,23/02/2016,06:00,15:00,,
159201,24/02/2016,06:00,15:00,,
159201,25/02/2016,06:00,15:00,,
159201,26/02/2016,06:00,15:00,,
159201,27/02/2016,06:00,15:00,,
159201,28/02/2016,06:00,15:00,,
159201,29/02/2016,06:00,15:00,,
159210,16/02/2016,07:00,19:00,,
159210,17/02/2016,07:00,19:00,,
159210,18/02/2016,07:00,19:00,,
159210,19/02/2016,07:00,19:00,,
159210,20/02/2016,07:00,19:00,07:00,19:11
159210,21/02/2016,07:00,19:00,06:56,19:11
159210,22/02/2016,07:00,19:00,,
159210,23/02/2016,07:00,19:00,,
159210,24/02/2016,07:00,19:00,,
159210,25/02/2016,07:00,19:00,,
159210,26/02/2016,07:00,19:00,,
159210,27/02/2016,07:00,19:00,06:52,19:03
159210,28/02/2016,07:00,19:00,06:59,19:03
159210,29/02/2016,07:00,19:00,,
159222,16/02/2016,07:00,19:00,,
159222,17/02/2016,07:00,19:00,,
159222,18/02/2016,07:00,19:00,,
159222,19/02/2016,07:00,19:00,,
159222,20/02/2016,07:00,19:00,,
